,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
38943,0.0,4.0,,,,,,,1.0,3.0
38944,0.0,4.0,,,,,,,1.0,0.0
38945,0.0,4.0,,,,,,,1.0,0.0
38946,0.0,4.0,,,,,,,1.0,0.0
38947,0.0,4.0,,,,,0.0,3.0,1.0,0.0
38948,0.0,4.0,,,0.0,1.0,,,1.0,0.0
38949,0.0,4.0,,,0.0,1.0,,,1.0,0.0
38950,1.0,4.0,,,,,,,1.0,0.0
38951,2.0,4.0,,,,,,,1.0,0.0
38952,2.0,5.0,,,,,,,1.0,0.0
38953,3.0,5.0,,,,,,,1.0,0.0
38954,2.0,5.0,,,,,,,1.0,0.0
38955,3.0,5.0,,,,,,,1.0,0.0
38956,4.0,5.0,,,,,,,1.0,0.0
38957,3.0,5.0,,,,,,,1.0,0.0
38958,4.0,5.0,4.0,3.0,,,,,1.0,0.0
38959,3.0,5.0,3.0,3.0,3.0,3.0,,,1.0,0.0
38960,4.0,5.0,,,,,,,1.0,0.0
38961,4.0,4.0,,,,,4.0,3.0,1.0,0.0
38962,3.0,4.0,3.0,2.0,3.0,3.0,,,0.0,1.0
38963,4.0,4.0,,,4.0,3.0,,,0.0,2.0
38964,4.0,3.0,,,5.0,3.0,5.0,3.0,0.0,2.0
38965,4.0,4.0,4.0,2.0,5.0,4.0,,,0.0,1.0
38966,5.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0
38967,5.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,0.0,1.0
38968,5.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0
38969,5.0,4.0,,,5.0,5.0,5.0,4.0,0.0,1.0
38970,5.0,3.0,,,5.0,6.0,5.0,4.0,3.0,1.0
38971,6.0,3.0,,,,,,,3.0,1.0
38972,6.0,2.0,,,,,6.0,4.0,3.0,1.0
38973,6.0,2.0,,,,,6.0,3.0,3.0,1.0
38974,5.0,2.0,2.0,2.0,,,5.0,3.0,3.0,1.0
38975,5.0,3.0,,,,,5.0,3.0,0.0,1.0
38976,5.0,3.0,,,,,5.0,2.0,1.0,2.0
38977,6.0,3.0,2.0,3.0,,,6.0,2.0,1.0,2.0
38978,6.0,3.0,,,,,,,1.0,2.0
38979,6.0,3.0,,,,,,,1.0,2.0
38980,6.0,4.0,2.0,4.0,5.0,4.0,,,1.0,2.0
38981,6.0,5.0,,,,,6.0,2.0,1.0,2.0
38982,6.0,4.0,,,,,6.0,2.0,1.0,2.0
38983,6.0,4.0,,,6.0,3.0,6.0,1.0,1.0,2.0
38984,6.0,5.0,3.0,5.0,,,6.0,0.0,1.0,2.0
38985,6.0,6.0,,,,,6.0,0.0,0.0,3.0
38986,6.0,6.0,,,,,6.0,1.0,0.0,3.0
38987,5.0,6.0,,,5.0,2.0,,,0.0,3.0
38988,4.0,6.0,4.0,6.0,,,,,0.0,3.0
38989,4.0,6.0,3.0,6.0,,,,,0.0,3.0
38990,4.0,5.0,,,,,,,1.0,3.0
38991,4.0,6.0,2.0,6.0,4.0,1.0,,,0.0,3.0
38992,3.0,6.0,,,,,,,0.0,3.0
38993,3.0,6.0,,,,,,,0.0,3.0
38994,4.0,6.0,,,,,,,0.0,2.0
38995,4.0,6.0,,,,,,,0.0,2.0
38996,4.0,5.0,1.0,5.0,,,,,1.0,2.0
38997,4.0,5.0,1.0,5.0,,,,,1.0,2.0
38998,3.0,5.0,1.0,5.0,,,,,1.0,2.0
38999,3.0,6.0,,,,,,,0.0,2.0
39000,4.0,6.0,,,,,,,0.0,3.0
39001,4.0,5.0,2.0,5.0,,,,,1.0,3.0
39002,4.0,4.0,2.0,4.0,,,,,1.0,3.0
39003,4.0,4.0,2.0,4.0,,,,,1.0,3.0
39004,4.0,5.0,,,,,,,1.0,2.0
39005,3.0,5.0,,,,,,,1.0,2.0
39006,3.0,5.0,3.0,4.0,,,,,1.0,3.0
39007,3.0,4.0,3.0,4.0,,,,,0.0,2.0
39008,2.0,4.0,2.0,4.0,,,,,0.0,2.0
39009,3.0,4.0,2.0,4.0,,,,,1.0,2.0
39010,4.0,4.0,2.0,4.0,,,,,1.0,2.0
39011,4.0,5.0,,,,,,,1.0,2.0
39012,4.0,5.0,,,,,,,1.0,3.0
39013,4.0,6.0,,,4.0,1.0,,,0.0,3.0
39014,4.0,5.0,4.0,3.0,,,,,1.0,3.0
39015,4.0,4.0,4.0,3.0,,,,,1.0,2.0
39016,3.0,4.0,4.0,4.0,,,,,1.0,3.0
39017,3.0,5.0,,,,,,,1.0,3.0
39018,3.0,5.0,,,,,,,1.0,3.0
39019,4.0,5.0,4.0,3.0,,,,,1.0,2.0
39020,4.0,5.0,,,,,,,1.0,2.0
39021,4.0,4.0,,,,,,,1.0,3.0
39022,5.0,4.0,,,,,,,1.0,3.0
39023,5.0,3.0,6.0,3.0,,,,,0.0,3.0
39024,5.0,2.0,,,5.0,1.0,6.0,2.0,0.0,3.0
39025,4.0,2.0,,,,,6.0,2.0,0.0,3.0
39026,5.0,2.0,,,5.0,1.0,6.0,2.0,0.0,3.0
39027,6.0,2.0,,,5.0,2.0,5.0,2.0,1.0,3.0
39028,6.0,2.0,,,4.0,2.0,6.0,2.0,0.0,3.0
39029,6.0,2.0,,,,,6.0,2.0,0.0,3.0
39030,6.0,2.0,,,,,6.0,3.0,3.0,3.0
39031,6.0,2.0,,,,,,,3.0,3.0
39032,5.0,2.0,5.0,5.0,4.0,2.0,,,2.0,3.0
39033,6.0,2.0,,,5.0,2.0,,,3.0,3.0
39034,6.0,3.0,,,,,4.0,3.0,1.0,3.0
39035,6.0,2.0,,,,,4.0,2.0,1.0,3.0
39036,5.0,2.0,,,,,3.0,2.0,2.0,3.0
39037,5.0,2.0,,,,,3.0,2.0,2.0,3.0
39038,6.0,2.0,,,,,2.0,2.0,1.0,3.0
39039,6.0,2.0,,,,,2.0,2.0,1.0,3.0
39040,5.0,2.0,,,5.0,1.0,,,2.0,3.0
39041,4.0,2.0,,,5.0,2.0,,,2.0,2.0
39042,5.0,2.0,,,6.0,2.0,,,2.0,2.0
39043,6.0,2.0,,,6.0,1.0,,,1.0,2.0
39044,6.0,1.0,,,6.0,0.0,,,1.0,3.0
39045,6.0,2.0,,,6.0,1.0,,,1.0,2.0
39046,6.0,3.0,2.0,3.0,6.0,1.0,,,1.0,2.0
39047,6.0,4.0,,,6.0,2.0,,,1.0,2.0
39048,6.0,4.0,,,6.0,3.0,,,1.0,2.0
39049,6.0,4.0,,,,,,,1.0,2.0
39050,6.0,5.0,,,,,,,1.0,2.0
39051,5.0,5.0,,,5.0,1.0,,,2.0,2.0
39052,5.0,4.0,,,5.0,1.0,,,2.0,2.0
39053,5.0,4.0,,,5.0,0.0,1.0,4.0,2.0,2.0
39054,5.0,5.0,,,5.0,0.0,,,2.0,2.0
39055,5.0,4.0,,,5.0,0.0,,,2.0,2.0
39056,6.0,4.0,,,,,,,1.0,2.0
39057,6.0,4.0,,,,,0.0,4.0,1.0,3.0
39058,6.0,5.0,,,,,0.0,5.0,1.0,2.0
39059,5.0,5.0,,,5.0,1.0,1.0,5.0,2.0,2.0
39060,5.0,4.0,,,5.0,1.0,,,2.0,2.0
39061,5.0,3.0,3.0,3.0,,,,,2.0,2.0
39062,4.0,3.0,,,,,,,3.0,2.0
39063,3.0,3.0,3.0,2.0,6.0,3.0,,,3.0,2.0
39064,3.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0
39065,2.0,3.0,,,,,,,0.0,1.0
39066,3.0,3.0,3.0,1.0,,,3.0,5.0,3.0,2.0
39067,4.0,3.0,,,,,,,3.0,2.0
39068,5.0,3.0,,,,,,,3.0,1.0
39069,4.0,3.0,,,,,4.0,4.0,3.0,1.0
39070,5.0,3.0,,,5.0,1.0,5.0,4.0,3.0,2.0
39071,5.0,3.0,,,5.0,1.0,5.0,4.0,3.0,2.0
39072,5.0,3.0,,,5.0,1.0,5.0,5.0,3.0,2.0
39073,5.0,4.0,,,5.0,0.0,5.0,4.0,0.0,2.0
39074,6.0,4.0,,,,,,,1.0,2.0
39075,6.0,4.0,,,,,,,1.0,2.0
39076,6.0,4.0,,,,,,,1.0,2.0
39077,6.0,4.0,,,6.0,0.0,4.0,4.0,1.0,2.0
39078,6.0,5.0,,,6.0,0.0,,,1.0,2.0
39079,6.0,5.0,,,6.0,0.0,,,1.0,2.0
39080,5.0,5.0,,,,,4.0,5.0,2.0,2.0
39081,6.0,5.0,,,6.0,1.0,4.0,5.0,1.0,2.0
39082,6.0,5.0,,,6.0,0.0,4.0,5.0,1.0,3.0
39083,6.0,5.0,,,,,3.0,5.0,1.0,3.0
39084,6.0,5.0,,,,,,,1.0,3.0
39085,6.0,5.0,,,6.0,0.0,,,1.0,3.0
39086,5.0,5.0,5.0,2.0,,,4.0,5.0,2.0,2.0
39087,4.0,5.0,,,,,4.0,4.0,1.0,1.0
39088,4.0,6.0,,,,,,,2.0,1.0
39089,3.0,6.0,,,,,3.0,4.0,0.0,1.0
39090,3.0,6.0,,,,,,,0.0,1.0
39091,3.0,6.0,,,,,,,0.0,1.0
39092,2.0,6.0,,,,,,,0.0,1.0
39093,2.0,6.0,,,,,,,0.0,1.0
39094,2.0,6.0,,,,,,,0.0,1.0
39095,1.0,6.0,,,,,,,0.0,1.0
39096,2.0,6.0,,,,,6.0,6.0,0.0,1.0
39097,1.0,6.0,,,,,6.0,6.0,0.0,1.0
39098,1.0,6.0,,,,,6.0,6.0,0.0,1.0
39099,1.0,6.0,,,,,6.0,6.0,0.0,1.0
39100,1.0,6.0,1.0,0.0,,,6.0,6.0,0.0,2.0
39101,0.0,6.0,,,,,6.0,6.0,3.0,1.0
39102,0.0,6.0,0.0,0.0,,,5.0,6.0,3.0,2.0
39103,0.0,6.0,0.0,1.0,,,5.0,6.0,3.0,2.0
39104,1.0,6.0,1.0,1.0,,,5.0,6.0,0.0,2.0
39105,1.0,6.0,,,,,,,0.0,2.0
39106,2.0,6.0,2.0,2.0,,,5.0,6.0,0.0,2.0
39107,3.0,6.0,3.0,2.0,,,5.0,6.0,0.0,2.0
39108,2.0,6.0,,,,,4.0,6.0,0.0,2.0
39109,2.0,6.0,2.0,3.0,,,4.0,6.0,0.0,2.0
39110,1.0,6.0,,,,,5.0,6.0,0.0,2.0
39111,2.0,6.0,,,,,4.0,6.0,0.0,2.0
39112,2.0,6.0,,,,,4.0,6.0,0.0,2.0
39113,1.0,6.0,,,,,4.0,6.0,0.0,2.0
39114,1.0,6.0,,,,,3.0,6.0,0.0,2.0
39115,1.0,5.0,,,,,,,0.0,2.0
39116,1.0,5.0,,,,,3.0,5.0,0.0,2.0
39117,1.0,5.0,,,,,3.0,5.0,0.0,3.0
39118,1.0,5.0,,,,,,,0.0,0.0
39119,1.0,5.0,,,,,,,0.0,0.0
39120,2.0,5.0,5.0,5.0,,,2.0,6.0,3.0,3.0
39121,2.0,4.0,,,6.0,4.0,2.0,6.0,3.0,3.0
39122,2.0,5.0,5.0,5.0,,,,,2.0,2.0
39123,2.0,4.0,,,6.0,4.0,,,3.0,2.0
39124,2.0,4.0,,,6.0,4.0,,,2.0,2.0
39125,2.0,3.0,,,,,,,3.0,2.0
39126,3.0,3.0,,,,,,,2.0,0.0
39127,2.0,3.0,,,,,,,3.0,1.0
39128,2.0,3.0,,,,,,,3.0,0.0
39129,2.0,2.0,,,,,,,3.0,2.0
39130,3.0,2.0,,,,,,,3.0,2.0
39131,4.0,2.0,,,,,,,2.0,1.0
39132,4.0,2.0,,,,,,,2.0,1.0
39133,4.0,1.0,,,,,,,2.0,1.0
39134,4.0,2.0,5.0,2.0,,,,,2.0,1.0
39135,4.0,3.0,4.0,2.0,,,,,2.0,1.0
39136,5.0,3.0,,,,,,,2.0,1.0
39137,5.0,4.0,,,,,0.0,4.0,2.0,1.0
39138,5.0,5.0,5.0,1.0,,,,,2.0,1.0
39139,4.0,5.0,,,,,,,2.0,1.0
39140,4.0,4.0,,,,,1.0,4.0,2.0,1.0
39141,3.0,4.0,,,,,,,2.0,1.0
39142,3.0,4.0,,,,,,,2.0,1.0
39143,3.0,5.0,,,,,,,1.0,1.0
39144,3.0,5.0,,,,,,,1.0,1.0
39145,4.0,5.0,,,,,,,1.0,1.0
39146,4.0,6.0,,,6.0,6.0,,,2.0,1.0
39147,5.0,6.0,5.0,1.0,6.0,6.0,,,2.0,1.0
39148,6.0,6.0,6.0,1.0,6.0,5.0,,,0.0,1.0
39149,6.0,6.0,6.0,1.0,,,,,0.0,1.0
39150,5.0,6.0,,,,,,,2.0,1.0
39151,5.0,6.0,,,6.0,6.0,,,2.0,1.0
39152,4.0,6.0,,,5.0,6.0,,,2.0,1.0
39153,4.0,5.0,,,,,,,1.0,1.0
39154,4.0,6.0,,,6.0,6.0,,,2.0,1.0
39155,4.0,6.0,,,,,,,2.0,1.0
39156,4.0,6.0,,,,,,,2.0,1.0
39157,4.0,5.0,,,6.0,5.0,,,1.0,1.0
39158,4.0,6.0,,,,,,,2.0,1.0
39159,5.0,6.0,,,5.0,4.0,,,2.0,1.0
39160,5.0,6.0,,,5.0,5.0,,,2.0,1.0
39161,4.0,6.0,,,,,,,2.0,1.0
39162,4.0,5.0,,,6.0,5.0,,,1.0,1.0
39163,4.0,6.0,4.0,3.0,,,,,2.0,1.0
39164,4.0,6.0,,,,,,,2.0,1.0
39165,4.0,5.0,,,5.0,5.0,,,1.0,1.0
39166,4.0,4.0,,,,,,,1.0,1.0
39167,4.0,4.0,6.0,4.0,,,,,1.0,1.0
39168,5.0,4.0,,,,,,,1.0,1.0
39169,4.0,4.0,,,,,,,1.0,1.0
39170,3.0,4.0,,,,,,,1.0,0.0
39171,4.0,4.0,6.0,4.0,6.0,4.0,2.0,4.0,2.0,0.0
39172,4.0,4.0,,,,,,,2.0,0.0
39173,3.0,4.0,,,,,2.0,4.0,2.0,2.0
39174,3.0,5.0,,,,,,,1.0,2.0
39175,3.0,6.0,,,,,,,2.0,2.0
39176,2.0,6.0,,,,,2.0,2.0,0.0,3.0
39177,3.0,6.0,,,,,,,2.0,3.0
39178,4.0,6.0,,,,,,,2.0,3.0
39179,4.0,5.0,5.0,5.0,,,4.0,2.0,1.0,3.0
39180,4.0,4.0,,,,,4.0,3.0,1.0,3.0
39181,4.0,4.0,4.0,6.0,,,4.0,3.0,1.0,3.0
39182,4.0,5.0,4.0,5.0,4.0,0.0,,,1.0,3.0
39183,4.0,6.0,,,4.0,1.0,,,2.0,3.0
39184,3.0,6.0,3.0,6.0,,,,,0.0,3.0
39185,3.0,6.0,3.0,6.0,,,,,0.0,3.0
39186,3.0,6.0,3.0,6.0,,,,,0.0,3.0
39187,4.0,6.0,,,,,4.0,1.0,0.0,3.0
39188,3.0,6.0,3.0,6.0,,,,,0.0,3.0
39189,2.0,6.0,3.0,6.0,,,,,0.0,3.0
39190,2.0,6.0,4.0,6.0,,,,,0.0,3.0
39191,2.0,6.0,,,,,,,0.0,3.0
39192,2.0,6.0,4.0,6.0,,,,,0.0,3.0
39193,2.0,6.0,3.0,6.0,,,,,0.0,3.0
39194,2.0,6.0,3.0,6.0,,,,,0.0,3.0
39195,1.0,6.0,3.0,6.0,,,,,0.0,3.0
39196,1.0,5.0,,,,,,,0.0,3.0
39197,0.0,5.0,,,,,,,1.0,2.0
39198,1.0,5.0,3.0,5.0,,,,,0.0,2.0
39199,1.0,4.0,,,,,2.0,4.0,0.0,3.0
39200,2.0,4.0,,,,,2.0,4.0,0.0,3.0
39201,2.0,5.0,5.0,5.0,,,2.0,3.0,1.0,3.0
39202,2.0,6.0,,,,,2.0,4.0,0.0,3.0
39203,2.0,6.0,,,,,2.0,3.0,0.0,3.0
39204,2.0,6.0,,,,,,,0.0,3.0
39205,1.0,6.0,,,,,,,0.0,3.0
39206,1.0,5.0,6.0,5.0,,,,,0.0,3.0
39207,2.0,5.0,6.0,5.0,,,,,0.0,3.0
39208,2.0,5.0,6.0,5.0,,,,,0.0,3.0
39209,2.0,5.0,,,,,,,0.0,3.0
39210,1.0,5.0,6.0,5.0,,,,,0.0,3.0
39211,1.0,4.0,,,,,,,0.0,3.0
39212,2.0,4.0,6.0,4.0,,,,,0.0,3.0
39213,2.0,4.0,6.0,4.0,,,,,0.0,3.0
39214,2.0,4.0,5.0,4.0,,,,,0.0,3.0
39215,2.0,4.0,6.0,4.0,,,,,0.0,3.0
39216,2.0,5.0,,,,,,,1.0,3.0
39217,2.0,4.0,6.0,4.0,,,,,0.0,3.0
39218,2.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,0.0,0.0
39219,2.0,2.0,,,,,,,0.0,0.0
39220,1.0,2.0,,,,,,,0.0,3.0
39221,2.0,2.0,,,6.0,2.0,,,0.0,3.0
39222,3.0,2.0,,,6.0,2.0,,,0.0,3.0
39223,3.0,2.0,,,6.0,2.0,,,3.0,2.0
39224,3.0,3.0,4.0,3.0,,,4.0,3.0,0.0,2.0
39225,2.0,3.0,4.0,3.0,6.0,3.0,5.0,3.0,0.0,2.0
39226,2.0,4.0,,,,,,,0.0,2.0
39227,3.0,4.0,,,,,,,0.0,1.0
39228,3.0,3.0,3.0,2.0,,,,,0.0,2.0
39229,4.0,3.0,,,4.0,2.0,,,0.0,2.0
39230,4.0,4.0,4.0,2.0,4.0,1.0,6.0,4.0,0.0,3.0
39231,4.0,4.0,,,,,6.0,4.0,0.0,3.0
39232,3.0,4.0,,,,,5.0,4.0,0.0,2.0
39233,3.0,5.0,,,,,,,0.0,2.0
39234,3.0,5.0,,,,,,,0.0,2.0
39235,3.0,5.0,,,,,,,0.0,2.0
39236,3.0,4.0,,,,,,,0.0,0.0
39237,3.0,3.0,,,,,6.0,3.0,0.0,3.0
39238,3.0,3.0,5.0,3.0,,,5.0,3.0,0.0,3.0
39239,4.0,3.0,,,,,,,0.0,2.0
39240,3.0,3.0,,,,,,,0.0,2.0
39241,3.0,2.0,3.0,2.0,,,,,3.0,2.0
39242,3.0,3.0,3.0,2.0,,,,,3.0,2.0
39243,3.0,3.0,,,,,,,0.0,2.0
39244,4.0,3.0,,,,,,,0.0,2.0
39245,5.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,2.0
39246,4.0,3.0,4.0,3.0,,,,,3.0,3.0
39247,4.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,3.0,3.0
39248,3.0,4.0,,,,,,,3.0,0.0
39249,2.0,4.0,,,,,,,0.0,0.0
39250,3.0,4.0,,,,,,,0.0,0.0
39251,2.0,4.0,,,,,,,0.0,0.0
39252,3.0,4.0,,,,,,,0.0,0.0
39253,4.0,4.0,,,,,,,3.0,0.0
39254,5.0,4.0,6.0,4.0,,,5.0,6.0,3.0,0.0
39255,5.0,5.0,,,,,,,0.0,0.0
39256,6.0,5.0,,,,,,,3.0,3.0
39257,6.0,4.0,6.0,4.0,,,,,3.0,0.0
39258,6.0,5.0,6.0,5.0,,,,,3.0,3.0
39259,6.0,6.0,6.0,4.0,,,6.0,6.0,0.0,0.0
39260,6.0,6.0,6.0,5.0,,,5.0,6.0,3.0,3.0
39261,6.0,6.0,6.0,4.0,,,5.0,6.0,3.0,0.0
39262,6.0,6.0,,,,,4.0,6.0,3.0,0.0
39263,5.0,6.0,,,,,4.0,6.0,2.0,0.0
39264,5.0,6.0,,,,,5.0,6.0,0.0,0.0
39265,5.0,6.0,,,,,5.0,5.0,0.0,0.0
39266,4.0,6.0,,,,,,,0.0,0.0
39267,4.0,6.0,,,,,,,0.0,0.0
39268,4.0,6.0,,,,,,,0.0,3.0
39269,3.0,6.0,,,3.0,0.0,,,0.0,0.0
39270,3.0,6.0,,,,,,,0.0,0.0
39271,3.0,6.0,,,,,,,0.0,0.0
39272,3.0,6.0,,,,,,,0.0,0.0
39273,4.0,6.0,,,,,,,0.0,0.0
39274,3.0,6.0,,,3.0,1.0,,,0.0,0.0
39275,2.0,6.0,,,2.0,1.0,,,0.0,0.0
39276,2.0,6.0,,,2.0,1.0,,,0.0,0.0
39277,3.0,6.0,,,,,,,0.0,0.0
39278,2.0,6.0,,,2.0,0.0,,,0.0,0.0
39279,2.0,5.0,,,2.0,1.0,,,0.0,0.0
39280,2.0,4.0,,,,,,,0.0,3.0
39281,3.0,4.0,,,,,,,0.0,3.0
39282,2.0,4.0,,,,,,,0.0,0.0
39283,1.0,4.0,,,,,,,0.0,3.0
39284,2.0,4.0,,,,,,,0.0,0.0
39285,2.0,3.0,,,,,,,0.0,0.0
39286,2.0,3.0,,,,,,,0.0,0.0
39287,1.0,3.0,,,,,,,0.0,0.0
39288,0.0,3.0,,,,,,,1.0,0.0
39289,0.0,3.0,,,,,,,1.0,0.0
39290,0.0,2.0,,,,,,,1.0,0.0
39291,0.0,1.0,,,,,5.0,1.0,1.0,0.0
39292,0.0,1.0,,,,,5.0,1.0,1.0,0.0
39293,0.0,1.0,,,,,4.0,1.0,1.0,0.0
39294,0.0,1.0,,,,,4.0,1.0,1.0,0.0
39295,0.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
39296,0.0,1.0,,,0.0,0.0,,,1.0,0.0
39297,0.0,2.0,,,0.0,0.0,,,1.0,0.0
39298,0.0,2.0,,,0.0,0.0,,,1.0,0.0
39299,0.0,3.0,,,0.0,0.0,,,1.0,0.0
39300,0.0,2.0,,,0.0,0.0,,,1.0,0.0
39301,0.0,2.0,5.0,2.0,0.0,0.0,,,1.0,0.0
39302,0.0,2.0,4.0,2.0,0.0,0.0,,,1.0,0.0
39303,0.0,2.0,3.0,2.0,0.0,1.0,,,1.0,0.0
39304,1.0,2.0,3.0,2.0,,,1.0,1.0,1.0,0.0
39305,0.0,2.0,,,,,,,1.0,3.0
39306,0.0,2.0,3.0,2.0,,,,,1.0,0.0
39307,0.0,2.0,,,,,,,1.0,0.0
39308,0.0,3.0,,,,,,,1.0,3.0
39309,0.0,3.0,,,,,,,1.0,3.0
39310,0.0,4.0,,,,,,,1.0,2.0
39311,0.0,3.0,,,,,,,1.0,2.0
39312,0.0,3.0,,,,,,,1.0,2.0
39313,0.0,3.0,3.0,3.0,4.0,3.0,,,1.0,2.0
39314,0.0,3.0,3.0,3.0,,,,,1.0,1.0
39315,0.0,2.0,,,,,3.0,2.0,1.0,2.0
39316,0.0,2.0,,,,,,,1.0,1.0
39317,0.0,2.0,,,,,,,1.0,2.0
39318,0.0,3.0,,,,,,,1.0,2.0
39319,0.0,2.0,,,,,,,1.0,2.0
39320,0.0,1.0,,,,,2.0,1.0,1.0,2.0
39321,0.0,1.0,,,,,,,3.0,2.0
39322,0.0,1.0,,,,,,,3.0,2.0
39323,0.0,2.0,,,,,4.0,2.0,1.0,2.0
39324,0.0,1.0,,,,,,,3.0,2.0
39325,0.0,1.0,,,,,,,3.0,2.0
39326,0.0,0.0,,,,,,,1.0,2.0
39327,0.0,1.0,,,,,,,3.0,2.0
39328,0.0,1.0,,,,,,,3.0,2.0
39329,1.0,1.0,,,,,,,0.0,2.0
39330,1.0,2.0,,,,,,,0.0,2.0
39331,1.0,2.0,,,,,,,0.0,2.0
39332,1.0,3.0,,,,,6.0,3.0,0.0,2.0
39333,1.0,2.0,,,,,6.0,2.0,0.0,2.0
39334,0.0,2.0,,,,,6.0,2.0,1.0,2.0
39335,0.0,1.0,,,,,6.0,1.0,1.0,2.0
39336,0.0,1.0,,,,,,,1.0,2.0
39337,0.0,1.0,,,,,,,1.0,2.0
39338,0.0,2.0,,,,,,,1.0,2.0
39339,0.0,2.0,,,,,,,1.0,2.0
39340,0.0,3.0,,,,,,,1.0,2.0
39341,1.0,3.0,1.0,4.0,,,6.0,3.0,0.0,2.0
39342,2.0,3.0,,,,,6.0,3.0,0.0,2.0
39343,3.0,3.0,1.0,3.0,,,,,0.0,2.0
39344,3.0,4.0,,,6.0,4.0,,,0.0,2.0
39345,3.0,4.0,,,5.0,4.0,,,0.0,2.0
39346,2.0,4.0,2.0,1.0,6.0,4.0,,,0.0,2.0
39347,2.0,3.0,2.0,0.0,,,,,0.0,1.0
39348,1.0,3.0,,,,,,,0.0,2.0
39349,1.0,2.0,,,,,,,0.0,1.0
39350,1.0,3.0,,,,,,,0.0,1.0
39351,1.0,2.0,,,,,,,0.0,1.0
39352,2.0,2.0,,,,,,,0.0,2.0
39353,2.0,3.0,,,,,,,0.0,2.0
39354,3.0,3.0,3.0,3.0,,,,,0.0,2.0
39355,4.0,3.0,4.0,3.0,,,5.0,3.0,0.0,3.0
39356,4.0,4.0,,,,,,,1.0,3.0
39357,4.0,3.0,6.0,3.0,,,4.0,2.0,1.0,3.0
39358,4.0,2.0,,,4.0,0.0,3.0,2.0,2.0,3.0
39359,4.0,3.0,6.0,3.0,,,,,1.0,0.0
39360,3.0,3.0,5.0,3.0,,,3.0,0.0,1.0,0.0
39361,2.0,3.0,4.0,3.0,,,2.0,0.0,1.0,0.0
39362,2.0,3.0,5.0,3.0,,,2.0,0.0,1.0,0.0
39363,2.0,3.0,5.0,3.0,,,2.0,1.0,1.0,0.0
39364,2.0,3.0,,,,,2.0,0.0,1.0,0.0
39365,2.0,3.0,,,,,2.0,0.0,1.0,0.0
39366,2.0,4.0,,,,,,,1.0,0.0
39367,3.0,4.0,,,,,,,1.0,0.0
39368,4.0,4.0,,,,,,,1.0,0.0
39369,4.0,5.0,4.0,2.0,,,,,1.0,0.0
39370,3.0,5.0,,,,,,,1.0,0.0
39371,3.0,5.0,3.0,3.0,,,,,1.0,0.0
39372,3.0,6.0,,,,,,,2.0,0.0
39373,3.0,5.0,,,,,,,1.0,3.0
39374,2.0,5.0,,,,,,,1.0,3.0
39375,2.0,6.0,,,,,2.0,0.0,0.0,3.0
39376,2.0,6.0,,,,,2.0,0.0,0.0,3.0
39377,2.0,6.0,,,,,2.0,0.0,0.0,3.0
39378,2.0,5.0,,,,,,,1.0,2.0
39379,1.0,5.0,,,,,1.0,1.0,1.0,3.0
39380,1.0,6.0,,,,,1.0,2.0,0.0,3.0
39381,1.0,5.0,,,1.0,2.0,1.0,2.0,1.0,3.0
39382,0.0,5.0,0.0,5.0,,,,,1.0,3.0
39383,1.0,5.0,0.0,5.0,1.0,2.0,,,1.0,3.0
39384,1.0,4.0,,,1.0,1.0,,,1.0,3.0
39385,1.0,3.0,1.0,6.0,1.0,0.0,,,1.0,3.0
39386,1.0,4.0,,,,,,,1.0,3.0
39387,2.0,4.0,,,,,,,1.0,3.0
39388,2.0,4.0,,,,,,,1.0,3.0
39389,1.0,4.0,,,,,1.0,4.0,0.0,3.0
39390,1.0,5.0,,,,,1.0,3.0,1.0,3.0
39391,2.0,5.0,,,,,,,1.0,3.0
39392,2.0,5.0,0.0,5.0,,,,,1.0,3.0
39393,1.0,5.0,1.0,5.0,,,,,1.0,3.0
39394,2.0,5.0,0.0,5.0,,,,,1.0,3.0
39395,3.0,5.0,,,,,,,2.0,3.0
39396,3.0,6.0,,,,,,,2.0,3.0
39397,2.0,6.0,,,,,2.0,3.0,0.0,3.0
39398,2.0,5.0,,,,,,,1.0,3.0
39399,2.0,5.0,,,,,,,1.0,0.0
39400,2.0,4.0,,,,,0.0,4.0,2.0,0.0
39401,2.0,3.0,,,2.0,2.0,,,2.0,2.0
39402,3.0,3.0,0.0,3.0,,,,,2.0,2.0
39403,3.0,4.0,,,,,1.0,4.0,2.0,2.0
39404,3.0,3.0,0.0,3.0,3.0,1.0,,,2.0,2.0
39405,3.0,4.0,,,3.0,2.0,,,2.0,2.0
39406,2.0,4.0,,,2.0,2.0,1.0,4.0,2.0,2.0
39407,2.0,4.0,,,2.0,1.0,,,1.0,2.0
39408,3.0,4.0,,,,,,,2.0,2.0
39409,4.0,4.0,,,,,,,2.0,2.0
39410,4.0,3.0,,,,,,,2.0,3.0
