,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
990,6.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0
991,6.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0
992,6.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0
993,6.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0
994,6.0,6.0,2.0,3.0,2.0,2.0,4.0,4.0,0.0,3.0
995,6.0,6.0,2.0,3.0,2.0,3.0,4.0,5.0,0.0,0.0
996,6.0,6.0,2.0,4.0,1.0,3.0,5.0,5.0,0.0,0.0
997,6.0,6.0,3.0,4.0,1.0,2.0,6.0,5.0,0.0,0.0
998,6.0,6.0,2.0,4.0,2.0,2.0,6.0,5.0,0.0,3.0
999,6.0,6.0,2.0,3.0,1.0,2.0,6.0,5.0,0.0,0.0
